fundName,schemeGroupName,changePercent,schemeGroupId,schemeName,schemeId,schemeid,AUM,launchDate,1Day,7Day,15Day,30Day,3Month,6Month,1Year,2Year,3Year,5Year,7Year,10Year,15Year,20Year,25Year,D30Quarter,M3Quarter,M6Quarter,Y1Quarter,Y2Quarter,Y3Quarter,Y5Quarter,Y10Quarter,Y15Quarter,Y20Quarter,sinceInceptionReturn,fundRat,category,currentNav,isRecommended,minAmount,sipMinAmount,sipMinAmountBSE,1YearSIPReturn,3YearSIPReturn,5YearSIPReturn,10YearSIPReturn,15YearSIPReturn,20YearSIPReturn,sinceInceptionSIPReturn,expenseRatio
Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas Small Cap Fund,-2.38552,1c21a6efd9d1b0e6eb11c11f32015b28,Baroda BNP Paribas Small Cap Fund Reg (G),3691d31b60facd37b2c08815266dfd41,3691d31b60facd37b2c08815266dfd41,1536,27-10-2023 00:00,-2.3854,-4.18,-2.76,-1.15,-0.21,16.19,0,0,0,0,0,0,0,0,0,A,B,B,C,,C,B,B,A,A,40.77,0,Equity: Small Cap,13.7899,0,5000,500,500,45.1909,,,,,,45.1909,2.05
Bandhan Mutual Fund,Bandhan Nifty Alpha 50 Index Fund,-2.77452,99d768041345c71253ca30539d540498,Bandhan Nifty Alpha 50 Index Fund Reg (G),2d8dca752b96f9be5c392a8eced8612e,2d8dca752b96f9be5c392a8eced8612e,233,09-11-2023 00:00,-2.7744,-5.85,-7.14,-3.81,-3.41,13.12,0,0,0,0,0,0,0,0,0,D,D,B,C,,B,B,A,A,A,52.94,0,Equity: Index,14.9946,0,1000,1000,100,52.7749,,,,,,52.7749,1.01
Quantum Mutual Fund,Quantum Small Cap Fund,-2.11039,4fd5beca513647694097e61b9fe075d1,Quantum Small Cap Fund Reg (G),22a25ecfba0019eb13d86d49b926d1a5,22a25ecfba0019eb13d86d49b926d1a5,80,03-11-2023 00:00,-2.1103,-3.9,-5.04,-5.11,0.84,12.4,0,0,0,0,0,0,0,0,0,C,B,C,C,,C,B,B,A,A,22.34,0,Equity: Small Cap,12.06,0,500,500,500,,,,,,,,2.1
Helios Mutual Fund,Helios Flexi Cap Fund,-2.00429,e9b991b1d43961ccf60b445d3ef1f7cd,Helios Flexi Cap Fund Reg (G),06c36013928c2eca3c93a2da375e249c,06c36013928c2eca3c93a2da375e249c,1907,13-11-2023 00:00,-2.0043,-4.33,-5.13,-2.21,0.29,11.12,0,0,0,0,0,0,0,0,0,D,C,D,D,,C,C,B,B,A,41.69,0,Equity: Flexi Cap,13.69,0,5000,1000,1000,,,,,,,,2.03
DSP Mutual Fund,DSP Gold E T F Fund of Fund,-0.321908,3ba3b9ef93a36b0f29b2f900d307754d,DSP Gold E T F Fund of Fund Reg (G),d41fc3b133ee75a2a5d5e97e6d7384dd,d41fc3b133ee75a2a5d5e97e6d7384dd,35,17-11-2023 00:00,-0.3219,0.53,2.51,5.17,3.65,7.82,0,0,0,0,0,0,0,0,0,C,C,D,D,,C,C,C,A,A,23.2,0,Gold: Gold Funds,12.1382,0,0,0,100,,,,,,,,1
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Transportation and Logistics Fund,-1.57274,ef25a51418f43ca5839eebc5c23ba91b,Aditya Birla SL Transportation and Logistics Fund Reg (G),300c453115186b5c490ca7465df69b78,300c453115186b5c490ca7465df69b78,1666,17-11-2023 00:00,-1.5727,-4.76,-3.72,-0.6,2.46,19.02,0,0,0,0,0,0,0,0,0,B,B,A,C,,B,B,A,A,A,53.59,0,Equity: Thematic,15.02,0,500,100,100,61.0343,,,,,,61.0343,2.05
Kotak Mutual Fund,Kotak Consumption Fund,-1.13202,0284f5067c5018b90009846e5324c42b,Kotak Consumption Fund Reg (G),ad643859b707fda79eb275690d55b96d,ad643859b707fda79eb275690d55b96d,899,16-11-2023 00:00,-1.132,-4.25,-5.24,-0.53,11.24,29.6,0,0,0,0,0,0,0,0,0,B,A,A,C,,B,B,A,A,A,42.04,0,Equity: Thematic,13.974,0,5000,1000,100,62.7227,,,,,,62.7227,2.24
Bajaj Finserv Mutual Fund,Bajaj Finserv Banking and PSU Fund,-0.033479,1c521f8bc28ab4549fe3076237cbee44,Bajaj Finserv Banking and PSU Fund Reg (G),0f3246019cae9b7d84d8731b2bffc338,0f3246019cae9b7d84d8731b2bffc338,110,13-11-2023 00:00,-0.0335,-0.08,0.16,0.74,2.37,4.04,0,0,0,0,0,0,0,0,0,A,A,A,D,,D,C,C,B,A,8.22,0,Debt: Banking and PSU,10.7494,0,500,500,1000,,,,,,,,0.89
Quant Mutual Fund,Quant Momentum Fund,-1.32134,c3d2f08c70e42526050e1ec29079813e,Quant Momentum Fund Reg (G),5ae438b3e43883f79cbd53715b00b16c,5ae438b3e43883f79cbd53715b00b16c,2351,20-11-2023 00:00,-1.3212,-4.9,-3.8,-3.38,-3.46,9.23,0,0,0,0,0,0,0,0,0,D,D,C,C,,B,B,A,A,A,61.85,0,Equity: Thematic,15.2946,0,5000,1000,1000,,,,,,,,1.99
DSP Mutual Fund,DSP Banking & Financial Services Fund,-2.56219,b6bcadbaa07a66d1811a2a164e3b3a17,DSP Banking & Financial Services Fund Reg (G),759e2751d63df62a12782fc7e40a157b,759e2751d63df62a12782fc7e40a157b,840,08-12-2023 00:00,-2.5621,-5.17,-6.38,2.34,3.88,13.45,0,0,0,0,0,0,0,0,0,A,A,B,C,,B,B,A,A,A,20.07,0,Equity: Sectoral,11.751,0,100,100,100,,,,,,,,2.28
Kotak Mutual Fund,Kotak Healthcare Fund,-1.26287,1e639cc402180bf87eb688796fb869dc,Kotak Healthcare Fund Reg (G),da71107039c4d1e8483f982a5d2dd1ed,da71107039c4d1e8483f982a5d2dd1ed,375,11-12-2023 00:00,-1.2629,-2.9,-2.95,-0.19,13.36,18.39,0,0,0,0,0,0,0,0,0,A,A,A,C,,B,B,A,A,A,40.83,0,Equity: Sectoral,13.526,0,5000,1000,100,,,,,,,,2.39
Bajaj Finserv Mutual Fund,Bajaj Finserv Balanced Advantage Fund,-0.676269,4ff5a8e75ea9180a51a1c894f6055d89,Bajaj Finserv Balanced Advantage Fund Reg (G),93d48e003d6f54b8efe0a0d78b90f69e,93d48e003d6f54b8efe0a0d78b90f69e,1279,15-12-2023 00:00,-0.6763,-2.79,-2.52,-0.12,1.62,6.95,0,0,0,0,0,0,0,0,0,B,C,C,D,,C,B,B,A,A,16.32,0,Hybrid: Balanced Advantage,11.309,0,500,500,500,,,,,,,,2.1
Union Mutual Fund,Union Childrens Fund,-1.61551,2d7d553c0dbb18b59d37238ed66db4b0,Union Childrens Fund Reg (G),7de3b71e10590b9949fefaa2d0d631df,7de3b71e10590b9949fefaa2d0d631df,58,19-12-2023 00:00,-1.6154,-3.87,-4.47,-0.81,2.7,14.37,0,0,0,0,0,0,0,0,0,A,A,A,B,,B,B,B,A,A,27.85,0,Hybrid: Aggressive,12.18,0,1000,500,500,,,,,,,,2.34
WhiteOak Capital Mutual Fund,WhiteOak Capital Large & Mid Cap Fund,-1.38028,765fb50645a6f6012fe76de88145c134,WhiteOak Capital Large & Mid Cap Fund Reg (G),4b67053ede39e7da0ee57af17d9e72b7,4b67053ede39e7da0ee57af17d9e72b7,1447,22-12-2023 00:00,-1.3803,-4.07,-4.1,-1.11,2.04,14.68,0,0,0,0,0,0,0,0,0,B,B,B,D,,D,C,C,C,B,30.85,0,Equity: Large & Mid Cap,12.575,0,500,100,100,,,,,,,,2.06
Axis Mutual Fund,Axis India Manufacturing Fund,-1.6632,ff7f7978d4a5a12247fe424bca9e34e0,Axis India Manufacturing Fund Reg (G),660490992460af1c49b6862e3554d739,660490992460af1c49b6862e3554d739,6376,21-12-2023 00:00,-1.6632,-4.57,-2.67,-0.84,-0.84,20.15,0,0,0,0,0,0,0,0,0,C,D,A,C,,B,B,A,A,A,55.11,0,Equity: Thematic,14.19,0,500,100,500,,,,,,,,1.76
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL CRISIL IBX Gilt Apr 2033 Index Fund,-0.008356,b7668a3bf468440517b296dd94d986bb,Aditya Birla SL CRISIL IBX Gilt Apr 2033 Index Fund Reg (G),08f0e9325fea02ca231330c001fc6d6a,08f0e9325fea02ca231330c001fc6d6a,88,22-12-2023 00:00,-0.0084,-0.43,-0.03,0.82,2.93,5.11,0,0,0,0,0,0,0,0,0,A,A,A,D,,B,A,B,A,A,9.78,0,Debt: Medium to Long Duration,10.7695,0,1000,500,500,,,,,,,,0.47
Bandhan Mutual Fund,Bandhan Nifty Smallcap 250 Index Fund,-2.80805,b0c14a01eae5072d8209a797d4c429eb,Bandhan Nifty Smallcap 250 Index Fund Reg (G),90315d95e6d564d1ab6d9f841b5e1161,90315d95e6d564d1ab6d9f841b5e1161,39,22-12-2023 00:00,-2.8081,-4.9,-5.22,-4.36,-1.18,14.46,0,0,0,0,0,0,0,0,0,D,D,B,C,,B,B,A,A,A,34.25,0,Equity: Index,12.6368,0,1000,100,100,,,,,,,,0.88
Axis Mutual Fund,Axis US Treasury Dynamic Bond E T F FoF,-0.377072,6a054cb02cd54d3abfed080332d537b8,Axis US Treasury Dynamic Bond E T F FoF Reg (G),fc2cf4d93c64f4ecd34242e2bd33ab72,fc2cf4d93c64f4ecd34242e2bd33ab72,,,-0.3771,-1.41,-1.24,-2.16,3.82,5.9,0,0,0,0,0,0,0,0,0,D,A,A,D,,B,A,B,A,A,4.85,,Debt: Medium to Long Duration,10.3831,0,500,100,100,,,,,,,,
DSP Mutual Fund,DSP Nifty Smallcap250 Quality 50 Index Fund,-2.8872,e5a913e7d2eb6a473b744eee5d14de46,DSP Nifty Smallcap250 Quality 50 Index Fund Reg (G),35a71bf84fb02f8fdd77f5f17418b5ea,35a71bf84fb02f8fdd77f5f17418b5ea,152,26-12-2023 00:00,-2.8872,-4.91,-5.89,-5.73,2.13,18.93,0,0,0,0,0,0,0,0,0,D,B,A,C,,B,B,A,A,A,35.22,0,Equity: Index,12.6672,0,100,100,100,,,,,,,,1.01
Motilal Oswal Mutual Fund,Motilal Oswal Small Cap Fund,-2.4787,bab2ad44b1b2af1bee305b879edc6e49,Motilal Oswal Small Cap Fund Reg (G),b68dee36798b2785ff2473673a1b12d3,b68dee36798b2785ff2473673a1b12d3,2363,26-12-2023 00:00,-2.4786,-3.49,-3.34,-0.86,6.32,22.89,0,0,0,0,0,0,0,0,0,A,A,A,C,,C,B,B,A,A,45.18,0,Equity: Small Cap,13.3926,0,500,500,500,,,,,,,,2
Quant Mutual Fund,Quant Commodities Fund,-2.40258,ace5868b180ed313460df42712a1a628,Quant Commodities Fund Reg (G),433500028f7fb650b14b3b703385a4b0,433500028f7fb650b14b3b703385a4b0,479,27-12-2023 00:00,-2.4026,-3.01,0.54,0.5,8.19,22.19,0,0,0,0,0,0,0,0,0,A,A,A,C,,B,B,A,A,A,63.11,0,Equity: Thematic,14.6523,0,5000,1000,1000,,,,,,,,2.4
Samco Mutual Fund,Samco Dynamic Asset Allocation Fund,-1.59858,fb264a71c5fad48e1892f8b1a7f9d5ec,Samco Dynamic Asset Allocation Fund Reg (G),bb933da3cb9b68d7f6f8995a1ed283f4,bb933da3cb9b68d7f6f8995a1ed283f4,644,28-12-2023 00:00,-1.5986,-4.32,-3.4,-2.38,-1.6,8.73,0,0,0,0,0,0,0,0,0,D,D,B,D,,C,B,B,A,A,14.09,0,Hybrid: Balanced Advantage,11.08,0,5000,500,500,,,,,,,,2.33
Tata Mutual Fund,Tata Silver E T F FoF,-0.118311,5b1b01b8966e68d7bc2f9f4b8a3fc154,Tata Silver E T F FoF Reg (G),3238fd7107c702339f7c5ae4250dc70a,3238fd7107c702339f7c5ae4250dc70a,51,19-01-2024 00:00,-0.1183,1.52,3.46,9.7,0.96,14.13,0,0,0,0,0,0,0,0,0,B,B,C,D,,C,C,,,B,37.66,0,Others: FoFs Domestic,12.579,0,5000,150,150,,,,,,,,0.6
Tata Mutual Fund,Tata Gold E T F FoF,-0.266471,e995ff6ba99d119a28adf881e16c08b3,Tata Gold E T F FoF Reg (G),5c60bf78f5e12512e7ef213236c3cb24,5c60bf78f5e12512e7ef213236c3cb24,85,19-01-2024 00:00,-0.2665,0.24,2.55,5.53,3.42,7.52,0,0,0,0,0,0,0,0,0,C,A,D,D,,C,C,,,B,28.01,0,Others: FoFs Domestic,11.9394,0,5000,150,150,,,,,,,,0.69
DSP Mutual Fund,DSP Multicap Fund,-1.8369,c049a240aaac4ab0f9127ed47dc6b422,DSP Multicap Fund Reg (G),75efbd3299a22522c26b6fbf697c7f99,75efbd3299a22522c26b6fbf697c7f99,1530,30-01-2024 00:00,-1.8369,-3.36,-2.75,-1.06,2.66,20.25,0,0,0,0,0,0,0,0,0,A,A,A,B,,A,A,A,A,A,33.29,0,Equity: Multi Cap,12.398,0,100,100,100,,,,,,,,2.08
Quant Mutual Fund,Quant Consumption Fund,-0.971334,fce4c60af98ebc8c3ba468451d4636d8,Quant Consumption Fund Reg (G),ec16e25cc0a2c110de3afa565b4635ef,ec16e25cc0a2c110de3afa565b4635ef,338,24-01-2024 00:00,-0.9713,-3.87,-4.1,-2.45,2.58,8.26,0,0,0,0,0,0,0,0,0,D,B,C,C,,B,B,A,A,A,21.78,0,Equity: Thematic,11.4797,0,5000,1000,1000,,,,,,,,2.39
Sundaram Mutual Fund,Sundaram Multi Asset Allocation Fund,-0.819318,db7c5cda6f4d4ee811992b3905fe99d0,Sundaram Multi Asset Allocation Fund Reg (G),ecb25597749eb7101f1d55fc837627f2,ecb25597749eb7101f1d55fc837627f2,2378,25-01-2024 00:00,-0.8193,-2.56,-1.85,0.23,2.18,8.6,0,0,0,0,0,0,0,0,0,C,B,C,D,,C,B,B,B,A,21.5,0,Hybrid: Multi-Asset,11.4637,0,100,100,100,,,,,,,,1.89
Old Bridge Mutual Fund,Old Bridge Focused Equity Fund,-1.59617,bfba494e7748d7e0de5af666d705afbf,Old Bridge Focused Equity Fund Reg (G),473449e03faa6375de0dc540d982dd2e,473449e03faa6375de0dc540d982dd2e,705,24-01-2024 00:00,-1.5962,-2.3,-3.97,-1.83,7.22,19.83,0,0,0,0,0,0,0,0,0,C,A,A,D,,D,C,B,B,A,34.61,0,Equity: Focused,12.33,0,5000,2500,2500,,,,,,,,2.44
Bandhan Mutual Fund,Bandhan Multi Asset Allocation Fund,-0.927394,d6d5adc03776f238820c332050dd6ab9,Bandhan Multi Asset Allocation Fund Reg (G),a894f028a97a645e18a9e7935ff1390b,a894f028a97a645e18a9e7935ff1390b,1728,31-01-2024 00:00,-0.9274,-2.26,-1.67,0.79,2.61,11.48,0,0,0,0,0,0,0,0,0,B,A,A,D,,C,B,B,B,A,23.36,0,Hybrid: Multi-Asset,11.6871,0,1000,100,100,,,,,,,,2
Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas NIFTY 50 Index Fund,-0.883176,336d9b060dc4a6703172ef369f510998,Baroda BNP Paribas NIFTY 50 Index Fund Reg (G),f3b434f7e059f22813b5e2bed0c664fa,f3b434f7e059f22813b5e2bed0c664fa,63,30-01-2024 00:00,-0.8832,-3.95,-3.89,-0.3,2,10.75,0,0,0,0,0,0,0,0,0,B,B,C,C,,B,B,A,A,A,23.78,0,Equity: Index,11.4809,0,5000,500,500,,,,,,,,0.56
SBI Mutual Fund,SBI Nifty50 Equal Weight Index Fund,-1.05319,3b92edee1f1b544d3e82ad55add40a0c,SBI Nifty50 Equal Weight Index Fund Reg (G),4c8f3d7ec6d8dafdcb7f1552352db299,4c8f3d7ec6d8dafdcb7f1552352db299,1098,31-01-2024 00:00,-1.0531,-4.06,-3.01,-0.35,4.33,13.05,0,0,0,0,0,0,0,0,0,B,A,B,C,,B,B,A,A,A,25.61,0,Equity: Index,11.8001,0,0,0,500,,,,,,,,1.02
Mirae Asset Mutual Fund,Mirae Asset Multi Asset Allocation Fund,-0.720372,1cc5f2d8bb8c375818ffb50531dcc104,Mirae Asset Multi Asset Allocation Fund Reg (G),c0c5fcfffe1ff7bac0fd448a3bf4fba5,c0c5fcfffe1ff7bac0fd448a3bf4fba5,1638,31-01-2024 00:00,-0.7204,-1.95,-1.46,0.36,2.12,9.42,0,0,0,0,0,0,0,0,0,B,B,C,D,,C,B,B,B,A,19.55,0,Hybrid: Multi-Asset,11.301,0,5000,99,99,,,,,,,,2.04
WhiteOak Capital Mutual Fund,WhiteOak Capital Banking & Financial Services Fund,-1.66403,036ffaffb03d721778caca2c98a10e07,WhiteOak Capital Banking & Financial Services Fund Reg (G),2a35ea54bcd7121b3e8de00090e384ba,2a35ea54bcd7121b3e8de00090e384ba,240,06-02-2024 00:00,-1.664,-4.42,-5.56,-0.61,1.26,9.88,0,0,0,0,0,0,0,0,0,B,B,B,C,,B,B,A,A,A,16.45,0,Equity: Sectoral,11.169,0,500,100,100,,,,,,,,2.38
WhiteOak Capital Mutual Fund,WhiteOak Capital Pharma and Healthcare Fund,-1.44748,5b17770eaaf1e1a858928623541782b2,WhiteOak Capital Pharma and Healthcare Fund Reg (G),d4eac22b07bdb6ea8fa43ba48e1480c6,d4eac22b07bdb6ea8fa43ba48e1480c6,174,06-02-2024 00:00,-1.4475,-2.01,-1.74,-0.55,16.28,26.33,0,0,0,0,0,0,0,0,0,B,A,A,C,,B,B,A,A,A,39.47,0,Equity: Sectoral,12.732,0,500,100,100,,,,,,,,2.38
ICICI Prudential Mutual Fund,ICICI Pru Ultra Short Term Fund,0.055247,d032820842d9517aca6ff08b906a5c9c,ICICI Pru Ultra Short Term Fund Reg (G),7a4ac63962bfd5621acd85d04eb9133b,7a4ac63962bfd5621acd85d04eb9133b,14113,03-05-2011 00:00,0.0552,0.15,0.37,0.64,1.8,3.58,7.38,7.08,6.03,5.93,6.39,7.3963,0,0,0,B,B,B,A,,A,A,A,D,B,7.42,3,Debt: Ultra Short Duration,26.2605,0,5000,1000,1000,7.3671,6.7727,6.0947,6.5582,,,7.0778,0.8
Motilal Oswal Mutual Fund,Motilal Oswal Large Cap Fund,-1.36916,ee499c413df20f294107aa7655f1848c,Motilal Oswal Large Cap Fund Reg (G),fb3e6c73aed4b0cce4f34164a67db5ad,fb3e6c73aed4b0cce4f34164a67db5ad,1139,06-02-2024 00:00,-1.3691,-4.07,-4.33,0.12,5.05,22.21,0,0,0,0,0,0,0,0,0,A,A,A,C,,B,B,B,A,A,38.6,0,Equity: Large Cap,12.6858,0,500,500,500,,,,,,,,2.2
Groww Mutual Fund,Groww Banking & Financial Services Fund,-1.75344,bd03b649c8d37eb0dd0114495cd354a5,Groww Banking & Financial Services Fund Reg (G),b14314b887fb03abb3a695bf24b5e65c,b14314b887fb03abb3a695bf24b5e65c,42,07-02-2024 00:00,-1.7534,-4.31,-5.78,-0.59,-1.49,4.72,0,0,0,0,0,0,0,0,0,B,B,C,C,,B,B,A,A,A,12.69,0,Equity: Sectoral,10.7803,0,500,100,100,,,,,,,,2.3
PGIM India Mutual Fund,PGIM India Large and Mid Cap Fund,-1.40728,1008e0ce75e60f1b3934c55060a069c3,PGIM India Large and Mid Cap Fund Reg (G),3d15fb4f5b69d3c20d78a0448bf3c5a0,3d15fb4f5b69d3c20d78a0448bf3c5a0,542,12-02-2024 00:00,-1.4073,-4.49,-5.48,-1.49,0.85,12.46,0,0,0,0,0,0,0,0,0,B,C,C,D,,D,C,C,C,B,30.74,0,Equity: Large & Mid Cap,11.91,0,5000,1000,1000,,,,,,,,2.37
Quant Mutual Fund,Quant PSU Fund,-2.37282,5aa67a06b2c01d72ded9f87c0c41b7bc,Quant PSU Fund Reg (G),757d01f973caae497203684bccd38452,757d01f973caae497203684bccd38452,1040,20-02-2024 00:00,-2.3727,-6.45,-1.49,-4.47,-4.51,12.85,0,0,0,0,0,0,0,0,0,D,D,C,C,,B,B,A,A,A,26.93,0,Equity: Thematic,11.6108,0,5000,1000,1000,,,,,,,,2.2
Nippon India Mutual Fund,Nippon India Nifty IT Index Fund,0.650686,30871d264bf81b020deeb8dcf53be92a,Nippon India Nifty IT Index Fund Reg (G),ba8d122a62fdb5c81b8a48e0c354a0d3,ba8d122a62fdb5c81b8a48e0c354a0d3,142,22-02-2024 00:00,0.6506,0.56,-0.08,-0.17,11.73,20.29,0,0,0,0,0,0,0,0,0,A,A,A,C,,B,B,A,A,A,18.29,0,Equity: Index,11.1063,0,1000,100,100,,,,,,,,0.89
SBI Mutual Fund,SBI Energy Opportunities Fund,-2.56288,e5f61747b7533953977819fad2da5d28,SBI Energy Opportunities Fund Reg (G),29a07edf11c0e7aa032bdcf2b28423c5,29a07edf11c0e7aa032bdcf2b28423c5,11270,26-02-2024 00:00,-2.5629,-5.98,-2.98,-1.99,-2.36,9.15,0,0,0,0,0,0,0,0,0,C,D,C,C,,B,B,A,A,A,19.44,0,Equity: Thematic,11.2611,0,5000,500,500,,,,,,,,1.73
Nippon India Mutual Fund,Nippon India Nifty Bank Index Fund,-1.90644,8ba00e52da0ccf0666ffff442829e033,Nippon India Nifty Bank Index Fund Reg (G),5ba5a04914f249947f3493a59529096d,5ba5a04914f249947f3493a59529096d,123,22-02-2024 00:00,-1.9064,-4.71,-6.18,-0.27,-4.08,4.55,0,0,0,0,0,0,0,0,0,B,D,D,C,,B,B,A,A,A,14.55,0,Equity: Index,10.7847,0,1000,100,100,,,,,,,,0.83
Axis Mutual Fund,Axis S&P BSE Sensex Index Fund,-0.782927,1e58a2b80cdb17d22bc01581d6c56364,Axis S&P BSE Sensex Index Fund Reg (G),f485f71951f318489ee1d013f8892015,f485f71951f318489ee1d013f8892015,46,27-02-2024 00:00,-0.7829,-3.85,-4.15,-0.21,1.4,9.67,0,0,0,0,0,0,0,0,0,B,B,D,C,,B,B,A,A,A,19.31,0,Equity: Index,11.1392,0,500,100,100,,,,,,,,0.8
PPFAS Mutual Fund,Parag Parikh Dynamic Asset Allocation Fund,-0.349663,1f8fc93991fd75d6a6564074a1e5dd8b,Parag Parikh Dynamic Asset Allocation Fund Reg (G),c9de759074d7b2ad2905a0b79f37cfed,c9de759074d7b2ad2905a0b79f37cfed,1028,27-02-2024 00:00,-0.3497,-0.47,-0.12,0.09,2.65,7.18,0,0,0,0,0,0,0,0,0,A,A,C,D,,C,B,B,A,A,13.44,0,Hybrid: Balanced Advantage,10.8011,0,5000,1000,1000,,,,,,,,0.61
HDFC Mutual Fund,HDFC NIFTY200 Momentum 30 Index Fund,-1.92759,8039bc15e7a2d1a63f3e81afb35bc9c8,HDFC NIFTY200 Momentum 30 Index Fund Reg (G),5a1fad8bdef8541bf6b7d85c684c1090,5a1fad8bdef8541bf6b7d85c684c1090,775,28-02-2024 00:00,-1.9276,-5.02,-2.44,-0.76,-1.97,13.21,0,0,0,0,0,0,0,0,0,C,D,B,C,,B,B,A,A,A,34.2,0,Equity: Index,11.9513,0,100,100,100,,,,,,,,0.89
HSBC Mutual Fund,HSBC Multi Asset Allocation Fund,-1.64025,43240b2b10bd46e04db43c1c8b47b6a9,HSBC Multi Asset Allocation Fund Reg (G),7fedd25ec8d80b6b7e005949818c8bae,7fedd25ec8d80b6b7e005949818c8bae,1987,28-02-2024 00:00,-1.6402,-3.21,-3.32,-0.04,-0.92,10.44,0,0,0,0,0,0,0,0,0,D,,B,D,,C,B,B,B,A,27.59,0,Hybrid: Multi-Asset,11.5975,0,5000,500,500,,,,,,,,1.91
Bajaj Finserv Mutual Fund,Bajaj Finserv Large and Mid Cap Fund,-1.5411,75fcbaf71c014d56646ff1dc4bf08090,Bajaj Finserv Large and Mid Cap Fund Reg (G),6848c85491b0c809243ed574b99b1bc1,6848c85491b0c809243ed574b99b1bc1,1389,27-02-2024 00:00,-1.5411,-4.24,-4.15,-1.61,1.45,16.5,0,0,0,0,0,0,0,0,0,C,B,B,D,,D,C,C,C,B,36.15,0,Equity: Large & Mid Cap,12.075,0,500,500,500,,,,,,,,2.1
Kotak Mutual Fund,Kotak Technology Fund,-0.359971,93242640ce547920f844d96450ff65ee,Kotak Technology Fund Reg (G),108300e581c660ef4dcb184c6ca01201,108300e581c660ef4dcb184c6ca01201,535,04-03-2024 00:00,-0.36,-1.21,-2.4,-0.19,12.55,27.18,0,0,0,0,0,0,0,0,0,A,A,A,C,,B,B,A,A,A,40.05,0,Equity: Sectoral,12.456,0,100,100,100,,,,,,,,2.41
Mirae Asset Mutual Fund,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 E T F FoF,-2.84997,54583c94d34cb82551f4ebfb0a2649f3,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 E T F FoF Reg (G),dc2af49ce5257171c31b5b3286bef3aa,dc2af49ce5257171c31b5b3286bef3aa,179,01-03-2024 00:00,-2.85,-5.1,-5.6,-4.81,-5.98,9.47,0,0,0,0,0,0,0,0,0,C,C,C,C,,C,B,B,A,A,20.95,0,Equity: Small Cap,11.215,0,5000,99,99,,,,,,,,0.66
Bank Of India Mutual Fund,Bank of India Multi Asset Allocation Fund,-1.10146,bc65c52c729ea75676288a69876a5b32,Bank of India Multi Asset Allocation Fund Reg (G),734b497df49a79d980b594c076276870,734b497df49a79d980b594c076276870,351,28-02-2024 00:00,-1.1014,-2.14,-1.07,-0.03,-0.93,6.49,0,0,0,0,0,0,0,0,0,D,,D,D,,C,B,B,B,A,15.33,0,Hybrid: Multi-Asset,10.9183,0,5000,500,1000,,,,,,,,2.1
Groww Mutual Fund,Groww Nifty Smallcap 250 Index Fund,-2.81793,347eb97307394c3b555ae37f37b2b648,Groww Nifty Smallcap 250 Index Fund Reg (G),1c0440d4c5ec6af544d5c83d55c30655,1c0440d4c5ec6af544d5c83d55c30655,81,29-02-2024 00:00,-2.8178,-4.88,-5.23,-4.4,-1.23,14.42,0,0,0,0,0,0,0,0,0,D,D,B,C,,B,B,A,A,A,27.26,0,Equity: Index,11.6325,0,500,100,100,,,,,,,,1
Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas Innovation Fund,-1.29456,dd36cbd7f1ec2bbff04c32a92f8ca6c4,Baroda BNP Paribas Innovation Fund Reg (G),08a5ad7e346eb597236dc25911af2283,08a5ad7e346eb597236dc25911af2283,1153,05-03-2024 00:00,-1.2945,-2.93,-3.61,0.56,4.13,20.15,0,0,0,0,0,0,0,0,0,A,B,A,C,,B,B,A,A,A,48.6,0,Equity: Thematic,12.6416,0,5000,500,500,,,,,,,,2.1
Kotak Mutual Fund,Kotak Long Duration Fund,0.001893,a79ef663d5b0bcdc8857c839cf090eec,Kotak Long Duration Fund Reg (G),b584e45a43d9b0a929723ad87d0e874a,b584e45a43d9b0a929723ad87d0e874a,145,11-03-2024 00:00,0.0019,-0.77,-0.18,0.71,2.75,5.99,0,0,0,0,0,0,0,0,0,C,C,A,D,,A,A,A,A,A,9.43,0,Debt: Long Duration,10.5633,0,100,100,100,,,,,,,,0.59
Edelweiss Mutual Fund,Edelweiss Technology Fund,-0.481374,0a0a2ce129625df4bf2f9b62eacb344d,Edelweiss Technology Fund Reg (G),b7f47c141fb5cfa644512e38029caa67,b7f47c141fb5cfa644512e38029caa67,634,06-03-2024 00:00,-0.4814,-1.29,-2.67,1.16,4.72,18.02,0,0,0,0,0,0,0,0,0,A,A,A,C,,B,B,A,A,A,31.97,0,Equity: Sectoral,11.7841,0,100,100,100,,,,,,,,2.33
Union Mutual Fund,Union Business Cycle Fund,-1.36986,2ed5cf17c91bd7dcff0d32aefba07352,Union Business Cycle Fund Reg (G),d23f4ea5afabf9319260f0c507b30f21,d23f4ea5afabf9319260f0c507b30f21,560,05-03-2024 00:00,-1.3698,-3.36,-3.76,-0.95,-0.43,12.5,0,0,0,0,0,0,0,0,0,C,C,C,C,,B,B,A,A,A,27.01,0,Equity: Thematic,11.52,0,1000,500,500,,,,,,,,2.41
