fundName,schemeGroupName,changePercent,schemeGroupId,schemeName,schemeId,schemeid,AUM,launchDate,1Day,7Day,15Day,30Day,3Month,6Month,1Year,2Year,3Year,5Year,7Year,10Year,15Year,20Year,25Year,D30Quarter,M3Quarter,M6Quarter,Y1Quarter,Y2Quarter,Y3Quarter,Y5Quarter,Y10Quarter,Y15Quarter,Y20Quarter,sinceInceptionReturn,fundRat,category,currentNav,isRecommended,minAmount,sipMinAmount,sipMinAmountBSE,1YearSIPReturn,3YearSIPReturn,5YearSIPReturn,10YearSIPReturn,15YearSIPReturn,20YearSIPReturn,sinceInceptionSIPReturn,expenseRatio
Mirae Asset Mutual Fund,Mirae Asset Money Market Fund,0.020826,13cb34aec8974f787d51b8aeadae40d5,Mirae Asset Money Market Fund (G),d266e3e6f9d71d2d8cf44d901b6da829,d266e3e6f9d71d2d8cf44d901b6da829,1393,11-08-2021 00:00,0.0208,0.13,0.31,0.58,1.86,3.71,7.54,7.08,6.04,0,0,0,0,0,0,A,B,B,B,,B,C,C,C,C,5.79,2,Debt: Money Market,1201.6601,0,0,0,99,7.5088,6.7205,,,,,6.6181,0.52
ICICI Prudential Mutual Fund,ICICI Pru Equity Arbitrage Fund,-0.045893,ebf9a08b222ad404d11b55176f0a7c5f,ICICI Pru Equity Arbitrage Fund Reg (G),71b2bb83172d4c30643fc13749a52dc7,71b2bb83172d4c30643fc13749a52dc7,23958,30-12-2006 00:00,-0.0459,0.17,0.33,0.64,1.69,3.74,7.54,7.46,6.16,5.31,5.58,5.9081,6.6395,0,0,A,A,A,A,,A,A,A,A,A,6.89,4,Hybrid: Arbitrage,32.8874,0,5000,1000,1000,7.2882,6.816,5.9051,5.6639,6.2457,,6.3983,0.89
Tata Mutual Fund,Tata Short Term Bond Fund,-0.01163,5c4cb5224799a4907d57a68480d3f3af,Tata Short Term Bond Fund Reg (G),7435383bf284b0ea79ef19f8a87728df,7435383bf284b0ea79ef19f8a87728df,2836,08-08-2002 00:00,-0.0115,0.11,0.24,0.36,1.75,3.88,7.53,6.98,5.45,5.79,5.26,6.1128,6.8239,7.1322,0,B,B,C,C,,B,B,B,B,A,7.03,2,Debt: Short Duration,45.5654,0,5000,500,500,8.0054,6.5494,5.744,5.7452,6.436,6.8238,6.8773,1.18
HSBC Mutual Fund,HSBC Low Duration Fund,0.008884,27cf4c1b0e8c3a31b4dbfc4bdd9401d4,HSBC Low Duration Fund Reg (G),c18a80b18efd46af202014a10247127d,c18a80b18efd46af202014a10247127d,437,04-12-2010 00:00,0.0089,0.14,0.28,0.53,1.85,3.73,7.53,7.27,6,5.76,5.71,6.76,3.084,0,0,B,B,B,A,,A,B,B,C,A,3.81,4,Debt: Low Duration,27.0169,0,0,0,1000,7.556,6.7988,6.0253,6.1507,6.0996,,5.199,0.64
Edelweiss Mutual Fund,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund,0.019016,547a721be6076815027b516367a14af3,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund Reg (G),54d9fe0f5e16bf0037b21c6805a129b2,54d9fe0f5e16bf0037b21c6805a129b2,833,10-03-2022 00:00,0.019,0.13,0.27,0.5,1.77,3.76,7.53,7.16,0,0,0,0,0,0,0,A,C,D,D,,B,B,B,A,A,5.59,0,Debt: Medium Duration,11.5717,0,100,100,100,7.5988,,,,,,6.8876,0.4
Invesco Mutual Fund,Invesco India Low Duration Fund,0.011562,5461e76ca2cdbc601885e405105303bf,Invesco India Low Duration Fund (G),c9d1b1655a54643ca80603f83bcc321b,c9d1b1655a54643ca80603f83bcc321b,1291,18-01-2007 00:00,0.0115,0.15,0.28,0.53,1.84,3.73,7.52,7.18,5.96,5.74,6.34,6.817,7.3487,0,0,A,B,B,A,,B,B,B,A,A,7.46,3,Debt: Low Duration,3608.0081,0,1000,500,100,7.5277,6.6981,5.9285,6.3717,6.9732,,7.1226,0.6
Union Mutual Fund,Union Arbitrage Fund,-0.023715,70e8a2997a04ea707f8126b08aa8ce36,Union Arbitrage Fund (G),7e8e2d04cb7be34b3b4bbe1d2f1b5aa4,7e8e2d04cb7be34b3b4bbe1d2f1b5aa4,249,27-02-2019 00:00,-0.0237,0.15,0.33,0.7,1.66,3.68,7.52,7.39,5.94,5.19,0,0,0,0,0,A,A,B,A,,B,B,B,B,A,5.3,2,Hybrid: Arbitrage,13.4903,0,1000,500,500,7.185,6.6758,5.735,,,,5.5992,1.01
SBI Mutual Fund,SBI Arbitrage Opp Fund,-0.045656,d55cd068e5104189cb607614d93cf2da,SBI Arbitrage Opp Fund Reg (G),3da868bac7c7a21b99bbdd6a98da2093,3da868bac7c7a21b99bbdd6a98da2093,31103,03-11-2006 00:00,-0.0457,0.16,0.33,0.63,1.64,3.67,7.52,7.63,6.36,5.31,5.59,5.8362,6.5624,0,0,B,A,B,A,,A,A,B,A,A,6.74,4,Hybrid: Arbitrage,32.4016,0,5000,500,500,7.2353,6.9775,6.0378,5.669,6.1586,,6.3045,0.96
HDFC Mutual Fund,HDFC Arbitrage Fund Ret,-0.042093,e0e19a8ad810f45ac5b08e9d90235d4d,HDFC Arbitrage Fund Ret (G) (Susp),2bd1cfd88cd086ff0a7b5b0db2b1be6d,2bd1cfd88cd086ff0a7b5b0db2b1be6d,15440,23-10-2007 00:00,-0.0421,0.16,0.3,0.62,1.64,3.69,7.51,7.23,5.95,5,5.22,5.5922,6.2523,0,0,B,B,A,B,,B,B,B,B,A,6.33,0,Hybrid: Arbitrage,28.496,0,5000,300,100,7.2822,6.647,5.6783,5.3629,5.8339,,5.9472,0.97
Sundaram Mutual Fund,Sundaram Money Market Fund,0.020995,e1116cc7167c5f09c9377220760aa9e0,Sundaram Money Market Fund (G),ecf4b6bd945f8e120f1f7db0e4a53b38,ecf4b6bd945f8e120f1f7db0e4a53b38,225,26-09-2018 00:00,0.021,0.14,0.3,0.57,1.84,3.67,7.5,7.23,6.21,5.48,0,0,0,0,0,B,B,B,B,,B,B,C,C,C,5.95,3,Debt: Money Market,14.2924,0,1000,0,250,7.448,6.8499,5.9534,,,,5.8884,0.37
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Arbitrage Fund,-0.051013,d43723287c4b85cda3756d1e26f00a86,Aditya Birla SL Arbitrage Fund Reg (G),f0857e8a809d387fdc5948322381d774,f0857e8a809d387fdc5948322381d774,12503,24-07-2009 00:00,-0.0509,0.16,0.33,0.63,1.63,3.69,7.49,7.42,6.08,5.24,5.52,5.8661,6.3426,0,0,A,B,B,B,,B,B,A,A,A,6.29,3,Hybrid: Arbitrage,25.4708,0,1000,100,100,7.224,6.7568,5.843,5.6179,6.0654,,6.0748,1.01
Bandhan Mutual Fund,Bandhan Credit Risk Fund,-0.005104,26a248da997087a9453b2566a3b07079,Bandhan Credit Risk Fund Reg (G),b9756485648c06267624ac4eceef6f71,b9756485648c06267624ac4eceef6f71,323,03-03-2017 00:00,-0.0051,0.13,0.27,0.44,1.79,3.9,7.49,6.52,5.19,5.56,5.79,0,0,0,0,B,B,B,C,,C,C,C,B,A,5.97,2,Debt: Credit Risk,15.6743,0,1000,100,100,7.8774,6.2577,5.6359,,,,5.8353,1.69
Axis Mutual Fund,Axis Arbitrage Fund,-0.056847,c258da22b7b1f21c20403adece38922b,Axis Arbitrage Fund (G),e5f1951046d5d5051018217ebdc460ef,e5f1951046d5d5051018217ebdc460ef,5529,14-08-2014 00:00,-0.0568,0.16,0.32,0.62,1.61,3.64,7.49,7.3,6.13,5.21,5.49,5.8076,0,0,0,B,B,B,B,,A,B,B,B,A,5.86,3,Hybrid: Arbitrage,17.9327,0,500,100,100,7.2891,6.7186,5.8276,5.588,,,5.5973,1.01
Bandhan Mutual Fund,Bandhan Arbitrage Fund,-0.042383,799ab876edc934350e7cdf1ad494d5a0,Bandhan Arbitrage Fund Reg (G),b5befc6da53e636442c2dfb8fd3273c8,b5befc6da53e636442c2dfb8fd3273c8,6876,21-12-2006 00:00,-0.0424,0.17,0.3,0.61,1.63,3.7,7.48,7.43,6.1,5.12,5.47,5.7789,6.4907,0,0,C,B,A,B,,B,B,B,A,A,6.55,3,Hybrid: Arbitrage,31.1316,0,100,100,100,7.2912,6.7913,5.8112,5.5569,6.0939,,6.2077,1.1
HDFC Mutual Fund,HDFC Low Duration Fund,0.018334,7be38ad1e069110bc1d80fe7b66a5128,HDFC Low Duration Fund (G),d9586f13a930f7b57973167f3c4454e4,d9586f13a930f7b57973167f3c4454e4,17268,18-11-1999 00:00,0.0183,0.16,0.3,0.55,1.84,3.77,7.48,7.22,6.02,6.05,6.33,6.7533,7.1063,7.0572,0,A,B,A,A,,A,A,B,B,A,7.03,2,Debt: Low Duration,55.0997,0,100,100,100,7.3789,6.738,6.0981,6.4135,6.8553,6.9987,6.9554,1.04
Bandhan Mutual Fund,Bandhan Liquid Fund Unclaimed Dividend Less than 3Y,0.018476,7ec14b0352f3f7cdba0c6406fbedb25c,Bandhan Liquid Fund Unclaimed Dividend Less than 3Y (G),d47ccdb652ea18c2aaa724ceea1d8251,d47ccdb652ea18c2aaa724ceea1d8251,,,0.0185,0.13,0.29,0.56,1.79,3.62,7.47,7.25,6.31,5.3,0,0,0,0,0,A,A,A,A,,A,A,D,C,B,5.68,,Debt: Liquid,1.624,0,0.01,100,0,7.4193,6.9211,5.9541,,,,5.7497,
Invesco Mutual Fund,Invesco India Money Market Fund,0.020536,c04229415ddc4a88d958f8d6da9d3f85,Invesco India Money Market Fund (G),c16dcfe4019993a046b26fb46d47912d,c16dcfe4019993a046b26fb46d47912d,4351,28-08-2009 00:00,0.0205,0.13,0.29,0.55,1.8,3.61,7.47,7.24,5.96,5.49,6.01,6.551,7.2851,0,0,C,C,C,B,,C,B,B,B,C,7.24,3,Debt: Money Market,2907.7594,0,1000,500,1000,7.4004,6.7205,5.8488,6.0704,6.7988,,6.8126,0.48
Bank Of India Mutual Fund,Bank of India Liquid Fund,0.019663,bac7e0d48f71ace3bfdd3341b920fa9c,Bank of India Liquid Fund Reg (G),cefd6e27f1e3fa0413d464a2b67abc4e,cefd6e27f1e3fa0413d464a2b67abc4e,1531,16-07-2008 00:00,0.0197,0.13,0.29,0.56,1.79,3.63,7.47,7.22,6.3,5.29,5.78,6.3278,6.7431,0,0,A,A,A,A,,A,A,B,C,B,6.63,5,Debt: Liquid,2878.6056,0,5000,0,1000,7.4228,6.9024,5.9354,5.9132,6.4867,,6.5202,0.13
TRUST Mutual Fund,Trust Banking & PSU Fund,-0.003986,b39e8fe5866964e8095c4dc0a463a39b,Trust Banking & PSU Fund Reg (G),2b9fdd1b4a835c2832596f54ac75198f,2b9fdd1b4a835c2832596f54ac75198f,197,01-02-2021 00:00,-0.004,0.12,0.25,0.33,1.94,3.98,7.47,7,5.18,0,0,0,0,0,0,C,B,C,C,,C,C,C,B,A,5.22,3,Debt: Banking and PSU,1206.8094,0,1000,1000,1000,8.0793,6.4424,,,,,5.9944,0.71
HSBC Mutual Fund,HSBC Money Market Fund,0.021057,93bfd82217b45c84f13b8f4cfd3c303d,HSBC Money Market Fund (G),cf02f78a1e23f1cbb1be8e904982a310,cf02f78a1e23f1cbb1be8e904982a310,1884,10-08-2005 00:00,0.0211,0.14,0.3,0.57,1.85,3.67,7.46,7.17,5.98,5.27,5.99,6.7245,4.4164,0,0,B,B,B,B,,B,B,B,C,C,4.9,3,Debt: Money Market,25.1752,0,10000,1000,1000,7.4537,6.7134,5.7384,6.1613,5.1798,,4.9313,0.4
ICICI Prudential Mutual Fund,ICICI Pru Retirement Fund Pure Debt Plan,0.005561,ef22c8a74893deb48d69d1f99c68018d,ICICI Pru Retirement Fund Pure Debt Plan (G),672ae2f050dc79116dceb551b0c5d960,672ae2f050dc79116dceb551b0c5d960,118,27-02-2019 00:00,0.0056,0.13,0.29,0.4,1.72,3.96,7.45,6.55,5.14,5.87,0,0,0,0,0,A,A,D,D,,D,C,B,A,A,6.51,3,Solution: Retirement Debt,14.3867,0,5000,100,100,7.9028,6.3362,5.6434,,,,5.8067,2.15
Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas Ultra Short Duration Fund,0.017028,149dab858a42cffc903475780a2572ae,Baroda BNP Paribas Ultra Short Duration Fund (G),0bbcdc36c626d20275a74f93ca0ec720,0bbcdc36c626d20275a74f93ca0ec720,1045,01-06-2018 00:00,0.017,0.14,0.29,0.56,1.84,3.68,7.44,7.34,6.38,5.62,0,0,0,0,0,A,A,A,A,,A,A,D,D,B,6.18,4,Debt: Ultra Short Duration,1472.5785,0,5000,500,500,7.4142,6.9584,6.1054,,,,6.0284,0.48
Tata Mutual Fund,Tata Treasury Advantage Fund,0.008165,a1cfa19f51db8d6e703980714c0b138b,Tata Treasury Advantage Fund Reg (G),d4a5921081dc344fd360722b651e6525,d4a5921081dc344fd360722b651e6525,2228,06-09-2005 00:00,0.0082,0.14,0.28,0.54,1.85,3.72,7.44,7.1,5.97,5.85,5.52,6.3067,7.0426,0,0,A,A,B,A,,B,B,C,B,A,6.92,4,Debt: Low Duration,3749.0671,0,5000,500,500,7.412,6.6746,5.9679,5.8287,6.5427,,6.8435,0.57
Tata Mutual Fund,Tata Arbitrage Fund,-0.034102,6e92784f2bcf785e56eb1dc889a00f86,Tata Arbitrage Fund (G),2c660c40aa27eb6c649f2b438e8f41e4,2c660c40aa27eb6c649f2b438e8f41e4,11672,18-12-2018 00:00,-0.0341,0.17,0.32,0.62,1.65,3.7,7.44,7.37,6.05,5.38,0,0,0,0,0,B,A,A,B,,B,A,B,B,A,5.55,4,Hybrid: Arbitrage,13.7777,0,5000,150,150,7.2749,6.752,5.8655,,,,5.7485,1.07
Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas Arbitrage Fund,-0.038202,a845d321b5138cd94a7a5f81ceae9517,Baroda BNP Paribas Arbitrage Fund Reg (G),8d14c9adcb6fd7f76ab98140e54c8a23,8d14c9adcb6fd7f76ab98140e54c8a23,1307,28-12-2016 00:00,-0.0382,0.16,0.3,0.52,1.58,3.65,7.43,7.42,5.98,5.24,5.54,0,0,0,0,D,B,B,B,,B,B,B,B,A,5.64,3,Hybrid: Arbitrage,15.4383,0,5000,500,500,7.2847,6.764,5.8112,,,,5.5952,1.18
LIC Mutual Fund,LIC Liquid Fund,0.018544,d3189183797b4d17e04881fb51f68643,LIC Liquid Fund (G),0071debda5298fb48132e6f1be2889d7,0071debda5298fb48132e6f1be2889d7,8924,18-03-2002 00:00,0.0185,0.13,0.29,0.56,1.77,3.6,7.43,7.14,6.19,5.26,5.75,6.3044,6.907,6.9827,0,A,A,A,A,,B,B,B,C,A,6.88,3,Debt: Liquid,4523.1458,0,5000,1000,200,7.3821,6.8235,5.8599,5.8764,6.5083,6.7877,6.8176,0.21
ICICI Prudential Mutual Fund,ICICI Pru Ultra Short Term Fund,0.021555,d032820842d9517aca6ff08b906a5c9c,ICICI Pru Ultra Short Term Fund Reg (G),7a4ac63962bfd5621acd85d04eb9133b,7a4ac63962bfd5621acd85d04eb9133b,13757,03-05-2011 00:00,0.0216,0.14,0.29,0.57,1.81,3.62,7.43,7.17,6.16,5.9,6.4,7.1478,0,0,0,A,A,B,A,,A,A,B,D,B,7.42,3,Debt: Ultra Short Duration,26.4493,0,5000,1000,1000,7.3671,6.7727,6.0947,6.5582,,,7.0778,0.8
SBI Mutual Fund,SBI Magnum Ultra Short Duration Fund,0.021381,59390494cd4501423bc7912d21567b27,SBI Magnum Ultra Short Duration Fund Reg (G),ceecab634ee0a8afc5d1c11e7d1078ac,ceecab634ee0a8afc5d1c11e7d1078ac,12642,21-05-1999 00:00,0.0214,0.14,0.3,0.57,1.83,3.67,7.43,7.2,6.12,5.58,6.26,6.6643,7.1798,7.0415,7.0095,A,A,A,A,,B,B,B,B,A,7.06,3,Debt: Ultra Short Duration,5709.1028,0,5000,1000,500,7.4725,6.7813,5.9388,6.2435,6.8399,7.0017,6.9642,0.54
Axis Mutual Fund,Axis CRISIL IBX 70:30 CPSE Plus SDL April 2025 Index Fund,0.020706,1695cbe8a228a6b30218384da2a480f7,Axis CRISIL IBX 70:30 CPSE Plus SDL April 2025 Index Fund Reg (G),1a8682dd66e08f0bd5328a1f2be2dfde,1a8682dd66e08f0bd5328a1f2be2dfde,508,28-01-2022 00:00,0.0207,0.13,0.29,0.56,1.79,3.65,7.43,7.16,0,0,0,0,0,0,0,A,B,C,C,,C,C,C,B,B,5.43,0,Debt: Short Duration,11.593,0,5000,1000,1000,7.4559,,,,,,6.6549,0.3
Mirae Asset Mutual Fund,Mirae Asset Arbitrage Fund,-0.031959,a0279f95c79a75a0b0309505366c3926,Mirae Asset Arbitrage Fund Reg (G),5e20cba99c4e24b4550c6afe3a6c3422,5e20cba99c4e24b4550c6afe3a6c3422,2773,19-06-2020 00:00,-0.032,0.16,0.3,0.62,1.56,3.63,7.42,7.34,6.03,0,0,0,0,0,0,B,C,B,B,,B,C,B,B,A,5.22,3,Hybrid: Arbitrage,12.512,0,5000,99,99,7.1577,6.721,,,,,6.0261,1
DSP Mutual Fund,DSP Low Duration Fund,0.013217,c64b33f301ba64765f763aa96848ecb7,DSP Low Duration Fund Reg (G),2b376c308a9f869b6ab37960e03e5049,2b376c308a9f869b6ab37960e03e5049,5166,10-03-2015 00:00,0.0132,0.13,0.28,0.52,1.84,3.73,7.42,7.17,6,5.68,6.3,0,0,0,0,B,B,B,B,,A,C,D,C,A,6.78,3,Debt: Low Duration,18.9177,0,500,500,100,7.4124,6.6843,5.9143,,,,6.3193,0.62
HDFC Mutual Fund,HDFC Ultra Short Term Fund,0.018657,aa6fef5cd236cd951ad09a8fe0fbb769,HDFC Ultra Short Term Fund Reg (G),c8b81c94f688a25728c76843c9763537,c8b81c94f688a25728c76843c9763537,13676,25-09-2018 00:00,0.0187,0.13,0.29,0.56,1.8,3.64,7.42,7.17,6.12,5.71,0,0,0,0,0,A,B,A,A,,A,A,D,D,B,6.19,4,Debt: Ultra Short Duration,14.4743,0,100,100,100,7.3944,6.7677,5.9931,,,,5.9856,0.69
Canara Robeco Mutual Fund,Canara Robeco Savings Fund,0.01841,c4046aeb9918de3310e2dd1cc8cb2ffa,Canara Robeco Savings Fund Reg (G),a626d120d86d6b2c53af686cb9b615ca,a626d120d86d6b2c53af686cb9b615ca,843,04-03-2005 00:00,0.0184,0.13,0.27,0.52,1.8,3.71,7.41,7.17,5.97,5.54,6.08,6.6509,7.2793,0,0,B,B,B,B,,B,C,B,A,A,7.31,3,Debt: Low Duration,40.203,0,5000,1000,1000,7.3462,6.6761,5.827,6.1749,6.8415,,7.1044,0.68
DSP Mutual Fund,DSP Savings Fund,0.019485,189b05ed7e70c982cfd28867d2db0dab,DSP Savings Fund Reg (G),4828936310b4dc258db4651532fabaed,4828936310b4dc258db4651532fabaed,4269,30-09-1999 00:00,0.0195,0.13,0.29,0.54,1.79,3.61,7.41,7.29,6.01,5.51,6.1,6.2859,6.6032,6.256,6.6086,C,C,C,B,,B,B,B,B,B,6.63,3,Debt: Money Market,50.3047,0,500,500,100,7.3961,6.7738,5.9069,6.0458,6.472,6.4018,6.351,0.48
Bandhan Mutual Fund,Bandhan Ultra Short Term Fund,0.017885,2e5f3d7681279d61ef8e8094439f6249,Bandhan Ultra Short Term Fund Reg (G),9de5f31e7dea7228bb64a0f31b01c006,9de5f31e7dea7228bb64a0f31b01c006,3790,18-07-2018 00:00,0.0179,0.13,0.28,0.55,1.81,3.63,7.41,7.22,6.12,5.51,0,0,0,0,0,A,A,A,A,,B,B,D,D,B,6.06,3,Debt: Ultra Short Duration,14.5401,0,100,100,100,7.3659,6.7731,5.8979,,,,5.8811,0.46
Nippon India Mutual Fund,Nippon India Arbitrage Fund,-0.053726,3c360f102c6d8577d5fc1be848ba2983,Nippon India Arbitrage Fund (G),6442ceb5b80614247ba92d3cde8591a2,6442ceb5b80614247ba92d3cde8591a2,15258,14-10-2010 00:00,-0.0537,0.15,0.29,0.6,1.57,3.59,7.41,7.34,6.07,5.25,5.64,6.0148,0,0,0,C,C,C,B,,B,B,A,B,A,6.84,4,Hybrid: Arbitrage,25.4863,0,5000,100,100,7.1871,6.7293,5.8445,5.6924,,,6.1734,1.07
Franklin Templeton Mutual Fund,Franklin India Liquid Fund Super I P,0.019288,e001cede1a2f9be4b6a1acb046db40fe,Franklin India Liquid Fund Super Ins (G),e0fcd9de258c399d25b6529ad7e95641,e0fcd9de258c399d25b6529ad7e95641,2142,02-09-2005 00:00,0.0193,0.13,0.29,0.56,1.78,3.61,7.41,7.14,6.23,5.31,5.85,6.4123,7.0804,0,0,A,A,A,A,,A,A,A,A,B,7.14,3,Debt: Liquid,3762.1999,0,10000,500,500,7.4015,6.819,5.889,5.9626,6.642,,6.8859,0.19
Invesco Mutual Fund,Invesco India Liquid Fund,0.019531,5fbbf7be3e32c7fe095d9175e157a0c0,Invesco India Liquid Fund (G),34783ad43e4d988214e8dcbb249c0863,34783ad43e4d988214e8dcbb249c0863,13767,17-11-2006 00:00,0.0195,0.13,0.29,0.56,1.78,3.6,7.41,7.15,6.22,5.24,5.75,6.3187,7.0002,0,0,A,A,A,A,,B,B,B,B,B,7.09,4,Debt: Liquid,3436.8336,0,1000,1000,500,7.3731,6.8201,5.87,5.8797,6.5522,,6.7356,0.22
Mirae Asset Mutual Fund,Mirae Asset Low Duration Fund,0.009474,bf1aef1ffadc93f04d6915e48faf2420,Mirae Asset Low Duration Fund Reg (G),1669aa65aaa22fc4f6488053bb9e8ce4,1669aa65aaa22fc4f6488053bb9e8ce4,1151,05-03-2008 00:00,0.0095,0.15,0.29,0.52,1.81,3.74,7.41,6.96,5.8,5.39,5.64,5.9645,4.9105,0,0,C,B,A,B,,C,C,C,C,A,4.7,3,Debt: Low Duration,2155.5817,0,5000,99,99,7.3775,6.5374,5.7223,5.7241,,,5.7,0.85
Axis Mutual Fund,Axis Liquid Fund,0.019629,9addff9a54d95ca251a28b5f965aa4d9,Axis Liquid Fund (G),3e649c49a7fb96903303e91f8b43aedd,3e649c49a7fb96903303e91f8b43aedd,25269,09-10-2009 00:00,0.0196,0.13,0.29,0.56,1.77,3.58,7.41,7.19,6.27,5.31,5.83,6.3722,7.0309,0,0,A,A,B,A,,A,A,A,A,B,7.01,5,Debt: Liquid,2783.1991,0,500,1000,1000,7.3498,6.8677,5.9176,5.946,6.5989,,6.5989,0.24
Invesco Mutual Fund,Invesco India Ultra Short Term Fund,0.015999,c8d7fce878ca091c7a8b19a78a932231,Invesco India Ultra Short Duration Fund (G),df68af68db8aac374b1a5b67823b1073,df68af68db8aac374b1a5b67823b1073,1008,30-12-2010 00:00,0.016,0.13,0.29,0.55,1.79,3.52,7.4,7.02,5.88,5.21,5.82,6.6028,0,0,0,B,B,B,B,,B,C,C,D,B,7.03,3,Debt: Ultra Short Duration,2576.8857,0,1000,500,1000,7.3783,6.5953,5.6676,6.009,,,6.5245,0.79
Canara Robeco Mutual Fund,Canara Robeco Liquid Fund,0.018633,44679b2236115b6331e8ddf8e0db4502,Canara Robeco Liquid Fund Reg plan (G),956b3df71d7dcd3f3188347ee073ffd7,956b3df71d7dcd3f3188347ee073ffd7,2817,14-07-2008 00:00,0.0185,0.13,0.29,0.56,1.77,3.59,7.4,7.18,6.25,5.17,5.67,6.2176,6.9234,0,0,B,A,A,A,,A,C,C,B,B,6.94,5,Debt: Liquid,3009.179,0,5000,0,1000,7.3722,6.8593,5.8742,5.8094,6.4692,,6.5497,0.19
DSP Mutual Fund,DSP Liquidity Fund,0.019234,49b4c157bf304f7d474023cc0e134466,DSP Liquidity Fund (G),7a7a67290c9adc16c0832d5132e75060,7a7a67290c9adc16c0832d5132e75060,15199,23-11-2005 00:00,0.0191,0.13,0.29,0.56,1.79,3.61,7.4,7.14,6.22,5.25,5.76,6.3041,6.9716,0,0,A,A,A,A,,B,B,B,B,B,6.93,3,Debt: Liquid,3569.8233,0,500,500,100,7.3873,6.8144,5.8703,5.8823,6.537,,6.7217,0.2
DSP Mutual Fund,DSP Arbitrage Fund,-0.041809,133877fe10a7b50b99d95dacb7f84f45,DSP Arbitrage Fund Reg Plan (G),f2fc2b359a5cf548cdba180f9cecd929,f2fc2b359a5cf548cdba180f9cecd929,6122,25-01-2018 00:00,-0.0417,0.17,0.34,0.62,1.62,3.65,7.4,7.37,6.04,5.12,0,0,0,0,0,B,B,B,B,,B,B,B,B,A,5.42,3,Hybrid: Arbitrage,14.345,0,500,500,100,7.1697,6.739,5.7685,,,,5.5455,0.99
ICICI Prudential Mutual Fund,ICICI Pru Liquid Fund,0.018802,75248584f8c2b088d6d20cce82916d28,ICICI Pru Liquid Fund (G),4153467b6064427098e187ef18952555,4153467b6064427098e187ef18952555,46303,17-11-2005 00:00,0.0188,0.13,0.29,0.56,1.76,3.58,7.4,7.14,6.2,5.26,5.77,6.3285,7.0068,0,0,B,B,B,A,,B,B,B,A,B,7.13,4,Debt: Liquid,370.2348,0,100,100,99,7.343,6.8118,5.8628,5.8953,6.5629,,6.8143,0.29
HSBC Mutual Fund,HSBC Banking and PSU Debt Fund,0.005214,7f15d388ee6ded7e35f5654828cb46ea,HSBC Banking and PSU Debt Fund (G),1f179e937b8026e20ffcfa4a12339ca8,1f179e937b8026e20ffcfa4a12339ca8,4204,20-09-2007 00:00,0.0052,0.13,0.26,0.47,1.79,3.75,7.4,6.85,4.89,5.67,6.19,6.7812,4.6002,0,0,A,C,D,C,,C,C,B,A,A,4.98,2,Debt: Banking and PSU,23.0151,0,10000,1000,1000,7.4358,6.1152,5.3969,6.253,5.9847,,5.6517,0.61
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Liquid Fund,0.019536,bfd43c693781eacd2e16c49a88f97948,Aditya Birla SL Liquid Fund Reg (G),a711039f544441e72503fd7552519bb1,a711039f544441e72503fd7552519bb1,43797,29-03-2004 00:00,0.0195,0.13,0.29,0.56,1.76,3.59,7.39,7.18,6.24,5.29,5.82,6.3693,7.0453,7.0566,0,B,B,A,A,,A,A,A,A,A,6.89,5,Debt: Liquid,402.921,0,500,100,500,7.3172,6.8398,5.8976,5.9361,6.6051,6.8833,6.8934,0.34
HSBC Mutual Fund,HSBC Ultra Short Duration Fund,0.017127,6ba1762a4eaea76b007bbd10b5fea5f9,HSBC Ultra Short Duration Fund Reg (G),ae5e010d84d25156815174a335bb8521,ae5e010d84d25156815174a335bb8521,2775,29-01-2020 00:00,0.0171,0.13,0.29,0.55,1.8,3.64,7.39,7.18,6.15,5.5,6.05,0.3768,7.1029,6.9693,0,B,A,A,B,,A,B,D,B,A,4.71,4,Debt: Ultra Short Duration,1292.9118,0,5000,1000,1000,7.3868,6.7929,5.9372,5.7691,6.4827,6.8277,6.0238,0.47
Mirae Asset Mutual Fund,Mirae Asset Dynamic Bond Fund,-0.015573,b5172366ed01d88bd1623bd785de182e,Mirae Asset Dynamic Bond Fund Reg (G),31082de0d147568a072fc2e15103aabd,31082de0d147568a072fc2e15103aabd,138,24-03-2017 00:00,-0.0156,0.14,0.24,0.33,1.72,3.84,7.39,6.54,4.63,5.3,5.89,0,0,0,0,A,C,C,C,,C,C,C,C,B,5.82,2,Debt: Dynamic Bond,15.4093,0,5000,99,99,7.6247,5.9216,4.9923,,,,5.6181,1.09
Union Mutual Fund,Union Liquid Fund,0.019542,066a8c23f3433dbf113beb5f1670e90c,Union Liquid Fund (G),922a9bb12ce236fff2172e40629d079f,922a9bb12ce236fff2172e40629d079f,3516,15-06-2011 00:00,0.0195,0.13,0.29,0.56,1.77,3.59,7.39,7.18,6.24,5.3,5.24,5.8959,0,0,0,A,A,A,A,,A,A,C,C,B,6.76,4,Debt: Liquid,2406.1068,0,5000,500,500,7.2637,6.8255,5.8985,5.5608,,,6.0036,0.17
